prev_current_center_x,prev_current_center_y,prev_angle,prev_phase_value_x,prev_phase_value_y,prev_phase_value_z,prev_amplitude_value_x,prev_amplitude_value_y,prev_amplitude_value_z,movement_category,movement_purity,delta_prev_current_center_x,delta_prev_current_center_y,delta_angle,normalized_causing_action
0.61,0.524,47.72631099390628,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0909090909090909
0.61,0.524,47.72631099390628,1.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.6363636363636364
0.61,0.525,46.39718102729637,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0,1.3971810272963694,0.6363636363636364
0.61,0.525,46.39718102729637,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.61,0.525,46.39718102729637,0.0,0.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.611,0.526,43.60281897270363,0.0,0.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0010000000000000009,0.0010000000000000009,-2.794362054592739,0.2727272727272727
0.611,0.526,43.60281897270363,0.0,1.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.615,0.522,63.43494882292202,0.0,1.0,1.0,1.0,1.0,0.0,Clockwise,0.9068770852365503,0.0040000000000000036,-0.0040000000000000036,19.832129850218394,0.9090909090909092
0.616,0.521,66.03751102542185,0.0,1.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,2.6025622024998256,0.5454545454545454
0.613,0.523,59.03624346792651,0.0,1.0,1.0,0.0,1.0,0.0,Anti-Clockwise,0.843600812823561,-0.0030000000000000027,0.0020000000000000018,-7.001267557495339,0.9090909090909092
0.61,0.53,33.69006752597977,0.0,1.0,1.0,0.0,1.0,0.0,Anti-Clockwise,0.9023891859902661,-0.0030000000000000027,0.007000000000000006,-25.34617594194674,1.0
0.61,0.528,33.69006752597977,0.0,1.0,1.0,0.0,1.0,1.0,Stop,0.0,0.0,-0.0020000000000000018,0.0,0.7272727272727273
0.615,0.533,30.963756532073543,0.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0050000000000000044,0.0050000000000000044,-2.7263109939062247,0.3636363636363636
0.619,0.536,29.248826336546983,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0040000000000000036,0.0030000000000000027,-1.7149301955265628,0.2727272727272727
0.618,0.536,28.30075576600637,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,-0.0010000000000000009,0.0,-0.9480705705406081,0.4545454545454545
0.618,0.534,28.30075576600637,0.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0,-0.0020000000000000018,0.0,0.0
0.618,0.534,28.30075576600637,0.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.1818181818181818
0.617,0.533,30.963756532073543,0.0,0.0,1.0,0.0,0.0,1.0,Stop,0.0,-0.0010000000000000009,-0.0010000000000000009,2.663000766067171,0.9090909090909092
0.618,0.533,29.98163936884936,0.0,0.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0010000000000000009,0.0,-0.9821171632241885,0.3636363636363636
0.617,0.532,29.248826336546983,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.7328130323023743,1.0
0.617,0.532,29.248826336546983,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,1.0
0.617,0.532,29.248826336546983,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.616,0.532,28.30075576600637,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,-0.0010000000000000009,0.0,-0.9480705705406081,1.0
0.617,0.531,27.474431626277124,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,-0.8263241397292518,0.9090909090909092
0.616,0.529,26.565051177077976,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,-0.0020000000000000018,-0.9093804491991477,1.0
0.616,0.53,28.30075576600637,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0010000000000000009,1.7357045889283995,0.7272727272727273
0.616,0.529,26.565051177077976,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,-0.0010000000000000009,-1.7357045889283995,0.0
0.616,0.529,26.565051177077976,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.616,0.529,26.565051177077976,0.0,0.0,0.0,0.0,1.0,1.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.624,0.534,24.775140568831944,0.0,0.0,0.0,0.0,1.0,0.0,Stop,0.0,0.008000000000000007,0.0050000000000000044,-1.789910608246032,1.0
0.627,0.536,20.32313682966293,0.0,0.0,0.0,0.0,1.0,1.0,Stop,0.0,0.0030000000000000027,0.0020000000000000018,-4.452003739169015,1.0
0.632,0.538,19.65382405805332,0.0,0.0,0.0,0.0,1.0,1.0,Stop,0.0,0.0050000000000000044,0.0020000000000000018,-0.6693127716096114,0.3636363636363636
0.637,0.54,20.32313682966293,0.0,0.0,0.0,0.0,1.0,1.0,Stop,0.0,0.0050000000000000044,0.0020000000000000018,0.6693127716096114,0.6363636363636364
0.644,0.543,17.8188889145228,0.0,0.0,0.0,1.0,1.0,1.0,Stop,0.0,0.007000000000000006,0.0030000000000000027,-2.5042479151401267,0.8181818181818182
0.629,0.541,27.474431626277124,0.0,0.0,0.0,1.0,1.0,1.0,Backward & Clockwise,1.0,-0.015000000000000013,-0.0020000000000000018,9.655542711754322,0.5454545454545454
0.617,0.538,34.824489156956815,0.0,0.0,0.0,0.0,1.0,1.0,Backward & Clockwise,0.9999999999999999,-0.01200000000000001,-0.0030000000000000027,7.350057530679692,0.6363636363636364
0.627,0.542,32.61924307119284,0.0,0.0,0.0,1.0,1.0,1.0,Forward,0.6374479882211549,0.010000000000000009,0.0040000000000000036,-2.2052460857639744,0.0
0.62,0.541,40.815083874881566,0.0,0.0,0.0,1.0,1.0,1.0,Clockwise,0.7630124158487664,-0.007000000000000006,-0.0010000000000000009,8.195840803688725,0.7272727272727273
0.621,0.542,38.047042531826094,0.0,0.0,0.0,1.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0010000000000000009,-2.7680413430554722,0.5454545454545454
0.603,0.53,43.60281897270363,0.0,0.0,0.0,0.0,0.0,1.0,Backward & Clockwise,1.0,-0.018000000000000016,-0.01200000000000001,5.555776440877537,0.3636363636363636
0.599,0.526,49.184916125118434,0.0,0.0,0.0,0.0,0.0,1.0,Clockwise,0.732696693569238,-0.0040000000000000036,-0.0040000000000000036,5.5820971524148035,0.3636363636363636
0.599,0.526,49.184916125118434,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.6363636363636364
0.599,0.525,47.862405226111775,0.0,0.0,0.0,1.0,0.0,1.0,Stop,0.0,0.0,-0.0010000000000000009,-1.3225108990066587,0.3636363636363636
0.593,0.52,49.184916125118434,0.0,0.0,0.0,1.0,0.0,1.0,Stop,0.0,-0.006000000000000005,-0.0050000000000000044,1.3225108990066587,1.0
0.567,0.488,63.43494882292202,0.0,0.0,0.0,1.0,0.0,1.0,Left & Clockwise,0.9999999999999999,-0.010000000000000009,-0.010000000000000009,8.74616226255523,0.7272727272727273
0.562,0.479,69.67686317033707,0.0,0.0,0.0,1.0,0.0,1.0,Left & Clockwise,1.0,-0.004999999999999893,-0.009000000000000008,6.241914347415047,0.2727272727272727
0.556,0.47,77.9052429229879,0.0,1.0,0.0,1.0,0.0,1.0,Left & Clockwise,1.0,-0.006000000000000005,-0.009000000000000008,8.228379752650824,0.9090909090909092
0.554,0.469,78.3106308245608,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,-0.0020000000000000018,-0.0010000000000000009,0.40538790157290805,0.5454545454545454
0.552,0.469,82.14668669802177,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,-0.0020000000000000018,0.0,3.836055873460964,0.1818181818181818
0.552,0.469,82.14668669802177,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.553,0.468,79.87532834460217,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0010000000000000009,-0.0009999999999999454,-2.2713583534196005,0.7272727272727273
0.553,0.469,80.21759296819272,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0009999999999999454,0.34226462359055176,0.0
0.553,0.469,80.21759296819272,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.553,0.469,80.21759296819272,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.1818181818181818
0.553,0.469,80.21759296819272,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.2727272727272727
0.553,0.468,79.87532834460217,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,-0.0009999999999999454,-0.34226462359055176,0.0
0.553,0.468,79.87532834460217,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.6363636363636364
0.553,0.468,79.87532834460217,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.1818181818181818
0.552,0.469,82.14668669802177,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0009999999999999454,2.2713583534196005,0.0909090909090909
0.552,0.469,82.14668669802177,1.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0
0.553,0.468,79.87532834460217,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,-0.0009999999999999454,-2.2713583534196005,0.1818181818181818
0.552,0.469,82.14668669802177,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0009999999999999454,2.2713583534196005,0.6363636363636364
0.552,0.469,82.14668669802177,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0
0.553,0.469,80.21759296819272,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,0.0,-1.9290937298290487,0.6363636363636364
0.552,0.469,82.14668669802177,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0,1.9290937298290487,0.6363636363636364
0.553,0.468,79.87532834460217,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,-0.0009999999999999454,-2.2713583534196005,0.9090909090909092
0.552,0.469,82.14668669802177,0.0,0.0,0.0,1.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0009999999999999454,2.2713583534196005,0.4545454545454545
0.552,0.469,82.14668669802177,0.0,0.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.552,0.469,82.14668669802177,0.0,0.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.2727272727272727
0.553,0.467,84.0938588862295,0.0,1.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0010000000000000009,-0.0019999999999999463,1.9471721882077304,0.2727272727272727
0.555,0.469,91.97493401088197,0.0,1.0,1.0,1.0,1.0,0.0,Clockwise,0.885582826987497,0.0020000000000000018,0.0019999999999999463,7.881075124652455,0.6363636363636364
0.554,0.474,77.9052429229879,0.0,1.0,1.0,1.0,1.0,0.0,Anti-Clockwise,0.88458924847265,-0.0010000000000000009,0.0050000000000000044,-14.069691087894057,0.6363636363636364
0.554,0.479,82.14668669802177,0.0,1.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0050000000000000044,4.241443775033872,0.7272727272727273
0.552,0.48,77.9052429229879,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,-0.0020000000000000018,0.0010000000000000009,-4.241443775033872,0.2727272727272727
0.549,0.479,64.29004621918875,0.0,1.0,1.0,1.0,0.0,0.0,Anti-Clockwise,0.9228379058651792,-0.0030000000000000027,-0.0010000000000000009,-13.615196703799143,0.8181818181818182
0.549,0.479,64.29004621918875,0.0,1.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.548,0.479,66.03751102542185,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0,1.747464806233097,0.6363636363636364
0.546,0.48,56.30993247402023,0.0,1.0,1.0,1.0,0.0,0.0,Anti-Clockwise,0.9235718343086075,-0.0020000000000000018,0.0010000000000000009,-9.72757855140162,0.3636363636363636
0.546,0.481,57.38075692880716,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0010000000000000009,1.07082445478693,0.2727272727272727
0.546,0.48,56.30993247402023,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,-0.0010000000000000009,-1.07082445478693,0.7272727272727273
0.546,0.48,56.30993247402023,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.8181818181818182
0.546,0.48,56.30993247402023,0.0,1.0,0.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0,0.0,1.0
0.546,0.48,56.30993247402023,0.0,1.0,0.0,1.0,1.0,1.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.539,0.475,59.03624346792651,0.0,1.0,0.0,0.0,1.0,1.0,Stop,0.0,-0.007000000000000006,-0.0050000000000000044,2.7263109939062815,0.9090909090909092
0.536,0.46,56.30993247402023,0.0,1.0,0.0,0.0,1.0,0.0,Left,0.6688658416874697,-0.0030000000000000027,-0.014999999999999958,-2.7263109939062815,0.0
0.527,0.453,59.03624346792651,0.0,1.0,0.0,0.0,1.0,0.0,Backward,0.600888020324786,-0.009000000000000008,-0.007000000000000006,2.7263109939062815,0.0
0.528,0.453,60.75117366345302,0.0,1.0,0.0,0.0,1.0,0.0,Stop,0.0,0.0010000000000000009,0.0,1.714930195526506,0.5454545454545454
0.528,0.454,61.699244233993625,0.0,1.0,0.0,0.0,1.0,0.0,Stop,0.0,0.0,0.0010000000000000009,0.9480705705406081,1.0
0.527,0.454,63.43494882292202,0.0,1.0,0.0,0.0,1.0,1.0,Stop,0.0,-0.0010000000000000009,0.0,1.7357045889283995,0.5454545454545454
0.522,0.448,65.22485943116806,0.0,1.0,0.0,0.0,1.0,1.0,Stop,0.0,-0.0050000000000000044,-0.006000000000000005,1.789910608246032,0.7272727272727273
0.516,0.416,74.05460409907715,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,-0.0040000000000000036,-0.009000000000000008,0.5589654808321711,0.9090909090909092
0.517,0.415,71.56505117707798,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,-2.489552921999177,0.5454545454545454
0.516,0.416,74.05460409907715,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0010000000000000009,2.489552921999177,0.3636363636363636
0.516,0.416,74.05460409907715,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.516,0.416,74.05460409907715,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,1.0
0.516,0.416,74.05460409907715,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.517,0.415,71.56505117707798,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,-2.489552921999177,0.5454545454545454
0.517,0.414,72.18111108547726,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,-0.0010000000000000009,0.6160599083992793,0.8181818181818182
0.519,0.421,88.02506598911805,0.0,0.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.2727272727272727
0.519,0.419,88.02506598911805,0.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0,-0.0020000000000000018,0.0,0.6363636363636364
0.52,0.419,90.0,0.0,1.0,1.0,1.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,1.9749340108819524,0.0909090909090909
0.52,0.419,90.0,1.0,1.0,1.0,1.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.518,0.418,90.0,1.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,-0.0020000000000000018,-0.0010000000000000009,0.0,0.8181818181818182
0.518,0.421,90.0,1.0,1.0,1.0,1.0,1.0,0.0,Stop,0.0,0.0,0.0030000000000000027,0.0,0.6363636363636364
0.519,0.42,100.12467165539783,1.0,1.0,1.0,1.0,1.0,0.0,Clockwise,0.9521227189498779,0.0010000000000000009,-0.0010000000000000009,10.124671655397833,1.0
0.523,0.422,141.95295746817396,1.0,1.0,1.0,1.0,1.0,1.0,Clockwise,0.9629366107634395,0.0040000000000000036,0.0020000000000000018,41.82828581277613,0.0909090909090909
0.508,0.427,139.18491612511843,1.0,1.0,1.0,1.0,1.0,1.0,Backward,0.6728138100680823,-0.015000000000000013,0.0050000000000000044,-2.768041343055529,1.0
0.487,0.446,147.38075692880716,1.0,1.0,1.0,1.0,1.0,1.0,Backward & Clockwise,1.0,-0.02100000000000002,0.019000000000000017,8.195840803688725,0.1818181818181818
0.432,0.481,150.0183606311507,1.0,0.0,0.0,1.0,1.0,1.0,Backward & Clockwise,1.0,-0.02200000000000002,0.01200000000000001,5.329574070783906,0.7272727272727273
0.426,0.483,153.43494882292202,1.0,0.0,0.0,1.0,0.0,1.0,Stop,0.0,-0.006000000000000005,0.0020000000000000018,3.416588191771325,1.0
0.441,0.475,143.53076560994816,1.0,0.0,0.0,1.0,0.0,1.0,Forward & Anti-Clockwise,1.0,0.015000000000000013,-0.008000000000000007,-9.904183212973862,0.7272727272727273
0.456,0.464,132.27368900609372,1.0,0.0,0.0,1.0,0.0,1.0,Forward & Anti-Clockwise,1.0,0.015000000000000013,-0.010999999999999954,-11.257076603854443,0.6363636363636364
0.467,0.452,125.3112134396332,1.0,0.0,0.0,1.0,0.0,1.0,Left & Anti-Clockwise,1.0,0.01100000000000001,-0.01200000000000001,-6.962475566460512,0.6363636363636364
0.477,0.444,122.00538320808352,1.0,0.0,0.0,1.0,0.0,1.0,Forward,0.5823904806242284,0.009999999999999953,-0.008000000000000007,-3.3058302315496917,0.2727272727272727
0.481,0.438,116.56505117707798,1.0,1.0,0.0,1.0,0.0,1.0,Anti-Clockwise,0.6769673149644527,0.0040000000000000036,-0.006000000000000005,-5.440332031005539,0.6363636363636364
0.487,0.428,112.93210043758978,1.0,1.0,0.0,1.0,0.0,1.0,Left,0.5360948525436348,0.006000000000000005,-0.010000000000000009,-3.6329507394881944,0.6363636363636364
0.49,0.423,110.32313682966291,1.0,1.0,0.0,1.0,0.0,1.0,Stop,0.0,0.0030000000000000027,-0.0050000000000000044,-2.608963607926853,0.9090909090909092
0.493,0.414,107.81888891452274,1.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0030000000000000027,-0.009000000000000008,-2.5042479151401835,0.4545454545454545
0.495,0.412,104.03624346792652,1.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0020000000000000018,-0.0020000000000000018,-3.7826454465962343,1.0
0.495,0.412,104.03624346792652,1.0,1.0,1.0,1.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.9090909090909092
0.494,0.412,105.94539590092285,1.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0,1.9091524329963363,0.0
0.493,0.416,104.03624346792652,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0040000000000000036,-1.9091524329963363,0.9090909090909092
0.493,0.416,104.03624346792652,0.0,1.0,1.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.494,0.416,105.94539590092285,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0010000000000000009,0.0,1.9091524329963363,0.7272727272727273
0.493,0.416,104.03624346792652,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,-0.0010000000000000009,0.0,-1.9091524329963363,0.9090909090909092
0.493,0.416,104.03624346792652,0.0,1.0,0.0,1.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.493,0.416,104.03624346792652,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.493,0.416,104.03624346792652,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.493,0.416,104.03624346792652,0.0,1.0,1.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.493,0.416,104.03624346792652,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0909090909090909
0.493,0.416,104.03624346792652,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.2727272727272727
0.493,0.416,104.03624346792652,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.493,0.416,104.03624346792652,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.2727272727272727
0.493,0.416,104.03624346792652,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.7272727272727273
0.493,0.416,104.03624346792652,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.493,0.416,104.03624346792652,1.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.0
0.493,0.416,104.03624346792652,0.0,1.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.1818181818181818
0.493,0.416,104.03624346792652,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.493,0.416,104.03624346792652,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.493,0.416,104.03624346792652,0.0,0.0,0.0,0.0,0.0,0.0,Stop,0.0,0.0,0.0,0.0,1.0
0.493,0.416,104.03624346792652,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.1818181818181818
0.494,0.415,106.50436138175502,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,2.4681179138285074,0.3636363636363636
0.494,0.414,102.0947570770121,0.0,0.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,-0.0010000000000000009,-4.409604304742913,0.8181818181818182
0.495,0.414,104.03624346792652,0.0,0.0,0.0,0.0,1.0,1.0,Stop,0.0,0.0010000000000000009,0.0,1.941486390914406,0.6363636363636364
0.494,0.426,105.94539590092285,0.0,0.0,0.0,1.0,1.0,1.0,Right,0.6942482765691774,-0.0010000000000000009,0.01200000000000001,1.9091524329963363,0.8181818181818182
0.492,0.443,106.50436138175502,0.0,0.0,0.0,1.0,1.0,1.0,Right,0.9168351281812245,-0.0020000000000000018,0.017000000000000015,0.5589654808321711,0.1818181818181818
0.485,0.482,100.12467165539783,0.0,0.0,0.0,1.0,1.0,1.0,Right & Anti-Clockwise,1.0,-0.007000000000000006,0.03899999999999998,-6.379689726357185,0.1818181818181818
0.482,0.501,101.6893691754392,0.0,0.0,0.0,1.0,1.0,1.0,Right,0.81568886788517,-0.0030000000000000027,0.019000000000000017,1.5646975200413635,0.0909090909090909
0.479,0.517,99.78240703180728,1.0,0.0,0.0,1.0,1.0,1.0,Right,0.7544896009299993,-0.0030000000000000027,0.016000000000000014,-1.9069621436319153,0.4545454545454545
0.479,0.542,92.04540848888723,1.0,0.0,1.0,1.0,1.0,1.0,Right & Anti-Clockwise,1.0,0.0,0.025000000000000022,-7.736998542920048,0.7272727272727273
0.479,0.547,100.4914770123316,1.0,0.0,1.0,1.0,0.0,1.0,Clockwise,0.8243228614095871,0.0,0.0050000000000000044,8.446068523444353,0.0909090909090909
0.482,0.532,123.69006752597976,1.0,0.0,1.0,1.0,0.0,1.0,Left & Clockwise,1.0,0.0030000000000000027,-0.015000000000000013,23.198590513648156,0.1818181818181818
0.476,0.541,128.04704253182604,1.0,0.0,1.0,1.0,0.0,1.0,Right,0.47194392860265455,-0.006000000000000005,0.009000000000000008,4.356975005846266,0.8181818181818182
0.468,0.553,128.04704253182604,1.0,0.0,1.0,1.0,1.0,1.0,Right,1.0,-0.007999999999999952,0.01200000000000001,0.0,0.5454545454545454
0.462,0.555,133.60281897270363,1.0,0.0,1.0,0.0,1.0,1.0,Clockwise,0.7093129789869874,-0.006000000000000005,0.0020000000000000018,5.555776440877594,0.3636363636363636
0.472,0.543,139.18491612511843,1.0,0.0,0.0,0.0,1.0,1.0,Left & Clockwise,1.0,0.009999999999999953,-0.01200000000000001,5.5820971524148035,0.2727272727272727
0.479,0.533,140.44033203100548,1.0,1.0,0.0,0.0,1.0,1.0,Left,0.7777936820883461,0.007000000000000006,-0.010000000000000009,1.2554159058870482,1.0
0.478,0.532,148.39249775375112,1.0,1.0,0.0,0.0,1.0,1.0,Clockwise,0.9398298217646774,-0.0010000000000000009,-0.0010000000000000009,7.952165722745633,0.7272727272727273
0.489,0.52,156.03751102542185,1.0,1.0,0.0,0.0,0.0,1.0,Left & Clockwise,1.0,0.01100000000000001,-0.01200000000000001,7.645013271670734,0.5454545454545454
0.495,0.515,161.56505117707798,1.0,1.0,0.0,0.0,0.0,1.0,Clockwise,0.6628357928092231,0.006000000000000005,-0.0050000000000000044,5.527540151656126,0.0
0.496,0.514,160.34617594194674,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,-1.218875235131236,0.2727272727272727
0.496,0.514,160.34617594194674,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.5454545454545454
0.495,0.514,159.676863170337,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,-0.0010000000000000009,0.0,-0.6693127716097536,0.2727272727272727
0.496,0.514,160.34617594194674,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,0.6693127716097536,0.0909090909090909
0.496,0.513,162.18111108547726,1.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,-0.0010000000000000009,1.8349351435305152,0.3636363636363636
0.496,0.514,160.34617594194674,1.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0010000000000000009,-1.8349351435305152,0.0
0.496,0.514,160.34617594194674,0.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.4545454545454545
0.496,0.514,160.34617594194674,0.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.0909090909090909
0.496,0.514,160.34617594194674,1.0,1.0,1.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0,0.0,0.3636363636363636
0.497,0.513,161.56505117707798,1.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,-0.0010000000000000009,1.218875235131236,1.0
0.497,0.514,159.676863170337,1.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0,0.0010000000000000009,-1.8881880067409895,0.3636363636363636
0.498,0.514,160.34617594194674,1.0,1.0,0.0,0.0,0.0,1.0,Stop,0.0,0.0010000000000000009,0.0,0.6693127716097536,0.0909090909090909
